symbol,timestamp,action,prob,price,pred_direction,actual_direction,correct,position_id,event_type,direction,entry_price,close_price,position_open_time,position_close_time,position_duration_hours,allocated_capital,pnl_pct,pnl_amount,fee_paid,open_positions_count,available_capital,total_equity,peak_equity,drawdown_pct,cumulative_pnl,cumulative_closed_trades,portfolio_return_pct,regime,regime_conf
BTC/USDT,2026-01-24 00:00:00,HOLD,0.541108,7598.475465,1,1,True,0,HOLD,,7598.475465,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9794
BTC/USDT,2026-01-24 01:00:00,HOLD,0.541831,7715.894915,1,1,True,0,HOLD,,7715.894915,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.998
BTC/USDT,2026-01-24 02:00:00,HOLD,0.541533,8001.531271,1,1,True,0,HOLD,,8001.531271,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9989
BTC/USDT,2026-01-24 03:00:00,HOLD,0.539946,8124.033003,1,0,False,0,HOLD,,8124.033003,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9982
BTC/USDT,2026-01-24 04:00:00,HOLD,0.539512,7879.174895,1,1,True,0,HOLD,,7879.174895,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9936
BTC/USDT,2026-01-24 05:00:00,HOLD,0.540302,8457.681642,1,0,False,0,HOLD,,8457.681642,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9804
BTC/USDT,2026-01-24 06:00:00,HOLD,0.540455,8159.62547,1,1,True,0,HOLD,,8159.62547,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.972
BTC/USDT,2026-01-24 07:00:00,HOLD,0.541811,8991.836871,1,1,True,0,HOLD,,8991.836871,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9407
BTC/USDT,2026-01-24 08:00:00,HOLD,0.542791,9533.489268,1,0,False,0,HOLD,,9533.489268,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9371
BTC/USDT,2026-01-24 09:00:00,HOLD,0.543352,9517.644044,1,1,True,0,HOLD,,9517.644044,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9436
BTC/USDT,2026-01-24 10:00:00,HOLD,0.544051,9670.311056,1,0,False,0,HOLD,,9670.311056,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9519
BTC/USDT,2026-01-24 11:00:00,HOLD,0.545042,9362.382304,1,1,True,0,HOLD,,9362.382304,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9572
BTC/USDT,2026-01-24 12:00:00,HOLD,0.544952,9819.613963,1,1,True,0,HOLD,,9819.613963,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9635
BTC/USDT,2026-01-24 13:00:00,HOLD,0.543828,10554.57093,1,0,False,0,HOLD,,10554.57093,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9663
BTC/USDT,2026-01-24 14:00:00,HOLD,0.545341,10424.210776,1,1,True,0,HOLD,,10424.210776,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9617
BTC/USDT,2026-01-24 15:00:00,HOLD,0.546435,10726.033579,1,0,False,0,HOLD,,10726.033579,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9561
BTC/USDT,2026-01-24 16:00:00,HOLD,0.545181,10291.809704,1,0,False,0,HOLD,,10291.809704,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9465
BTC/USDT,2026-01-24 17:00:00,HOLD,0.544839,10219.293141,1,1,True,0,HOLD,,10219.293141,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9458
BTC/USDT,2026-01-24 18:00:00,HOLD,0.542806,10655.217086,1,1,True,0,HOLD,,10655.217086,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.975
BTC/USDT,2026-01-24 19:00:00,HOLD,0.541633,11237.591806,1,1,True,0,HOLD,,11237.591806,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9804
BTC/USDT,2026-01-24 20:00:00,HOLD,0.540403,11352.301356,1,0,False,0,HOLD,,11352.301356,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9793
BTC/USDT,2026-01-24 21:00:00,HOLD,0.539722,10680.045051,1,0,False,0,HOLD,,10680.045051,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9589
BTC/USDT,2026-01-24 22:00:00,HOLD,0.539267,10327.163381,1,1,True,0,HOLD,,10327.163381,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.98
BTC/USDT,2026-01-24 23:00:00,HOLD,0.537827,11001.302411,1,0,False,0,HOLD,,11001.302411,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9784
BTC/USDT,2026-01-25 00:00:00,HOLD,0.535861,10648.959253,1,1,True,0,HOLD,,10648.959253,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9861
BTC/USDT,2026-01-25 01:00:00,HOLD,0.533394,10889.881755,1,1,True,0,HOLD,,10889.881755,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9857
BTC/USDT,2026-01-25 02:00:00,HOLD,0.531436,11065.29091,1,1,True,0,HOLD,,11065.29091,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9867
BTC/USDT,2026-01-25 03:00:00,HOLD,0.529625,11838.253013,1,0,False,0,HOLD,,11838.253013,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9772
BTC/USDT,2026-01-25 04:00:00,HOLD,0.527997,11346.960527,1,1,True,0,HOLD,,11346.960527,,,,,0.0,0.0,0.0,0.0,0,1000.0,1000.0,1000.0,0.0,0.0,0,0.0,MEAN_REVERTING,0.9728
